state,LGA,market,latitude,longitude,pricetype,category,commodity,quantity,unit,year,month,price (NGN)
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2017,October,50.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,October,65.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Millet,100.0,KG,2017,October,11050.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,October,22400.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2017,October,22400.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,cereals and tubers,Yam,2.5,KG,2017,October,298.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,oil and fats,Oil (palm),1.0,L,2017,October,470.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,October,25610.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,October,22050.0
Borno,Biu,Biu,10.61,12.19,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,13568.0
Borno,Biu,Biu,10.61,12.19,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,22064.0
Borno,Biu,Biu,10.61,12.19,Retail,cereals and tubers,Yam,2.5,KG,2017,November,179.0
Borno,Biu,Biu,10.61,12.19,Retail,oil and fats,Oil (palm),1.0,L,2017,November,548.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,25584.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,26896.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,November,22000.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,12540.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,21640.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,cereals and tubers,Yam,2.5,KG,2017,November,311.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,November,28000.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,25620.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,cereals and tubers,Yam,2.5,KG,2017,November,460.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,20800.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,23420.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,12080.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,24400.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,"Rice (milled, local)",100.0,KG,2017,November,24400.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,oil and fats,Oil (palm),1.0,L,2017,November,418.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,23360.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,11812.0
Katsina,Dandume,Dandume,11.42,7.2,Retail,cereals and tubers,Yam,2.5,KG,2017,November,423.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,28533.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,20440.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,November,22040.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,10468.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,22092.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,oil and fats,Oil (palm),1.0,L,2017,November,413.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,28696.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,17308.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,November,26676.0
Lagos,Kosofe,Balogun,6.61,3.4,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,16564.0
Lagos,Kosofe,Sabo,6.61,3.4,Wholesale,oil and fats,Oil (palm),1.0,L,2017,November,523.0
Lagos,Kosofe,Balogun,6.61,3.4,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,30060.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,27164.0
Oyo,Ibadan North,Sango,7.4,3.92,Wholesale,oil and fats,Oil (palm),1.0,L,2017,November,437.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,21200.0
Oyo,Ibadan North,Oje,7.4,3.92,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,25440.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,2.6,KG,2017,November,557.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2017,November,519.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),1.0,L,2017,November,907.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),2.5,KG,2017,November,1354.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2017,November,100.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Onions,0.5,KG,2017,November,63.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2017,November,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,November,30.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Millet,2.6,KG,2017,November,557.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Yam,2.5,KG,2017,November,282.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,oil and fats,Oil (palm),1.0,L,2017,November,720.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Bananas,1.3,KG,2017,November,130.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Onions,0.5,KG,2017,November,63.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Spinach,300.0,G,2017,November,50.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,November,50.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Millet,2.6,KG,2017,November,557.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,35000.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Rice (local),2.7,KG,2017,November,1350.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Sorghum,2.7,KG,2017,November,519.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Yam,2.5,KG,2017,November,323.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),1.0,L,2017,November,523.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (white),2.5,KG,2017,November,1458.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,31000.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,27200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Onions,0.5,KG,2017,November,100.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Oranges,400.0,G,2017,November,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2017,November,50.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,November,80.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Millet,100.0,KG,2017,November,12164.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,November,23260.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2017,November,23260.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,cereals and tubers,Yam,2.5,KG,2017,November,347.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,oil and fats,Oil (palm),1.0,L,2017,November,453.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,November,24492.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,November,21300.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,November,24384.0
Borno,Biu,Biu,10.61,12.19,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,13560.0
Borno,Biu,Biu,10.61,12.19,Retail,oil and fats,Oil (palm),1.0,L,2017,December,624.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,25400.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,25860.0
Borno,Biu,Biu,10.61,12.19,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,23440.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,11125.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,22000.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,cereals and tubers,Yam,2.5,KG,2017,December,271.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,23500.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,23400.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,27865.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,13010.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,22915.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,cereals and tubers,Yam,2.5,KG,2017,December,637.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,oil and fats,Oil (palm),1.0,L,2017,December,367.0
Kaduna,Lere,Saminaka,10.42,8.68,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,23185.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,11900.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,23400.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,cereals and tubers,"Rice (milled, local)",100.0,KG,2017,December,23400.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,cereals and tubers,Yam,2.5,KG,2017,December,688.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,oil and fats,Oil (palm),1.0,L,2017,December,425.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,24850.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,11925.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,22200.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,oil and fats,Oil (palm),1.0,L,2017,December,420.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,25575.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,21875.0
Katsina,Dandume,Dandume,11.42,7.2,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,23175.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,21280.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,cereals and tubers,Yam,2.5,KG,2017,December,305.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,oil and fats,Oil (palm),1.0,L,2017,December,530.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,28918.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,19310.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,25960.0
Lagos,Kosofe,Balogun,6.61,3.4,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,17040.0
Lagos,Kosofe,Mushin,6.61,3.4,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,13160.0
Lagos,Kosofe,Mushin,6.61,3.4,Retail,cereals and tubers,Yam,2.5,KG,2017,December,563.0
Lagos,Kosofe,Sabo,6.61,3.4,Wholesale,oil and fats,Oil (palm),1.0,L,2017,December,523.0
Lagos,Kosofe,Sabo,6.61,3.4,Wholesale,pulses and nuts,Cowpeas (brown),100.0,KG,2017,December,28200.0
Lagos,Kosofe,Mushin,6.61,3.4,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,28000.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,18000.0
Oyo,Ibadan North,Sango,7.4,3.92,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2017,December,27250.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,oil and fats,Oil (palm),1.0,L,2017,December,400.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,25200.0
Oyo,Ibadan North,Sango,7.4,3.92,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,25000.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Millet,2.6,KG,2017,December,557.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Rice (local),2.7,KG,2017,December,1446.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2017,December,519.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Yam,2.5,KG,2017,December,323.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (red),2.5,KG,2017,December,1667.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),2.5,KG,2017,December,1458.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2017,December,180.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2017,December,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,December,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Watermelons,2.1,KG,2017,December,200.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Rice (local),2.7,KG,2017,December,1254.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Sorghum,2.7,KG,2017,December,561.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,oil and fats,Oil (palm),1.0,L,2017,December,713.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,pulses and nuts,Beans (white),2.5,KG,2017,December,1354.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Bananas,1.3,KG,2017,December,135.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Onions,0.5,KG,2017,December,94.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Oranges,400.0,G,2017,December,50.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,December,80.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Watermelons,2.1,KG,2017,December,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,10825.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Millet,2.6,KG,2017,December,464.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,35000.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Sorghum,2.7,KG,2017,December,488.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),1.0,L,2017,December,523.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (red),2.5,KG,2017,December,1563.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (white),2.5,KG,2017,December,1250.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,22375.0
Yobe,Potiskum,Potiskum,11.71,11.08,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,14875.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Bananas,1.3,KG,2017,December,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Onions,0.5,KG,2017,December,125.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2017,December,70.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2017,December,100.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Millet,100.0,KG,2017,December,12365.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,Rice (local),100.0,KG,2017,December,24725.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2017,December,24725.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Retail,cereals and tubers,Yam,2.5,KG,2017,December,353.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Cowpeas (white),100.0,KG,2017,December,20985.0
Zamfara,Kaura Namoda,Kaura Namoda,12.6,6.59,Wholesale,pulses and nuts,Groundnuts (shelled),100.0,KG,2017,December,26760.0
Borno,Biu,Biu,10.61,12.19,Retail,cereals and tubers,Millet,2.6,KG,2018,January,331.0
Borno,Biu,Biu,10.61,12.19,Retail,oil and fats,Oil (palm),1.0,L,2018,January,614.0
Borno,Biu,Biu,10.61,12.19,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2018,January,279.0
Borno,Biu,Biu,10.61,12.19,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,231.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,593.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,cereals and tubers,Yam,2.5,KG,2018,January,359.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2018,January,253.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,255.0
Jigawa,Kaugama,Gujungu,12.36,9.58,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,225.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,cereals and tubers,Millet,2.6,KG,2018,January,382.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,oil and fats,Oil (palm),1.0,L,2018,January,533.0
Kaduna,Lere,Saminaka,10.42,8.68,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,277.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,cereals and tubers,Millet,2.6,KG,2018,January,340.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,cereals and tubers,Yam,2.5,KG,2018,January,701.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2018,January,270.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,252.0
Kano,Dawakin Tofa,Dawanau,12.09,8.43,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,243.0
Katsina,Dandume,Dandume,11.42,7.2,Retail,cereals and tubers,Millet,2.6,KG,2018,January,332.0
Katsina,Dandume,Dandume,11.42,7.2,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,646.0
Katsina,Dandume,Dandume,11.42,7.2,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,278.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,543.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,cereals and tubers,Yam,2.5,KG,2018,January,323.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,oil and fats,Oil (palm),1.0,L,2018,January,528.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2018,January,295.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,241.0
Kebbi,Gwandu,Gwandu,12.49,4.64,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,260.0
Lagos,Kosofe,Sabo,6.61,3.4,Retail,cereals and tubers,Millet,2.6,KG,2018,January,556.0
Lagos,Kosofe,Sabo,6.61,3.4,Retail,oil and fats,Oil (palm),1.0,L,2018,January,604.0
Oyo,Ibadan North,Sango,7.4,3.92,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,701.0
Oyo,Ibadan North,Bodija,7.4,3.92,Wholesale,cereals and tubers,"Rice (milled, local)",50.0,KG,2018,January,27200.0
Oyo,Ibadan North,Oje,7.4,3.92,Retail,oil and fats,Oil (palm),1.0,L,2018,January,524.0
Oyo,Ibadan North,Oje,7.4,3.92,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,321.0
Oyo,Ibadan North,Oje,7.4,3.92,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,292.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,1350.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,cereals and tubers,Sorghum,2.7,KG,2018,January,623.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,oil and fats,Oil (palm),1.0,L,2018,January,773.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,pulses and nuts,Beans (white),2.5,KG,2018,January,1510.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Bananas,1.3,KG,2018,January,110.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Onions,0.5,KG,2018,January,94.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Oranges,400.0,G,2018,January,60.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Spinach,300.0,G,2018,January,50.0
Yobe,Geidam,Geidam,12.89,11.92,Retail,vegetables and fruits,Watermelons,2.1,KG,2018,January,110.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Millet,2.6,KG,2018,January,511.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,cereals and tubers,Yam,2.5,KG,2018,January,403.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,oil and fats,Oil (palm),1.0,L,2018,January,673.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,pulses and nuts,Beans (red),2.5,KG,2018,January,1615.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Bananas,1.3,KG,2018,January,140.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Spinach,300.0,G,2018,January,50.0
Yobe,Nguru,Nguru,12.87,10.45,Retail,vegetables and fruits,Watermelons,2.1,KG,2018,January,125.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Millet,2.6,KG,2018,January,474.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,cereals and tubers,Rice (local),2.7,KG,2018,January,1446.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,oil and fats,Oil (palm),1.0,L,2018,January,523.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Beans (red),2.5,KG,2018,January,1771.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Cowpeas (brown),1.0,KG,2018,January,335.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Cowpeas (white),1.0,KG,2018,January,236.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,pulses and nuts,Groundnuts (shelled),1.0,KG,2018,January,152.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Oranges,400.0,G,2018,January,200.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Spinach,300.0,G,2018,January,75.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Tomatoes,0.5,KG,2018,January,150.0
Yobe,Potiskum,Potiskum,11.71,11.08,Retail,vegetables and fruits,Watermelons,2.1,KG,2018,January,200.0
